MH_vjfNPv70,BTS Performs Dynamite on AGT - America's Got Talent 2020,2020-09-17T00:48:16Z,UCT2X19JJaJGUN7mrYuImANQ,America's Got Talent,24,20.18.09,TV Series|Hilarious Music Songs|Highlights|America's Got Talent|AGT|America's Got Talent 2020|AGT 15|America's Got Talent Season 15|New AGT|Funny Videos|Live Shows|Full Performance|AGT Full|AGT Live Shows|Highlights Previews|funny|clips|talent|talent show|방탄소년단|BTS|Dynamite|Dynamite MV|BTS Dynamite AGT|Dynamite AGT|BTS AGT|Kpop|Korean|Korean Pop|Jimin|J-Hope|Namjoon|Jungkook|Jin|Suga|Taehyung|Hoseok|RM|Hobi|Kpop Music Video|Music Video|BTS on AGT,6517149,1139401,10139,68845,https://i.ytimg.com/vi/MH_vjfNPv70/default.jpg,FALSE,FALSE
o6lEdbdY03c,[넷마블TVx짤툰] 방탈출,2020-09-16T07:00:12Z,UCpYaDypxUY_bB6s23sfpuMg,넷마블 TV,20,20.18.09,넷마블|모바일|게임|netmarble|mobile|game,142248,2470,83,586,https://i.ytimg.com/vi/o6lEdbdY03c/default.jpg,FALSE,FALSE
1nvnQcr3CqY,프로미스나인 (fromis_9) - 'Feel Good (SECRET CODE)' M/V,2020-09-16T09:00:00Z,UC_pwIXKXNm5KGhdEVzmY60A,Stone Music Entertainment,10,20.18.09,K-CULTURE korean Music MV Music Video K-Pop Kpop 뮤비 뮤직비디오|Stone Music Entertainment|프로미스나인|fromis 9|fromis_9|Feel Good|필굿|SECRET CODE|시크릿 코드|Feel Good MV|fromis 9 MV|프로미스나인 뮤비|필굿 뮤비|댄스|케이팝|DANCE|K-POP|OFF THE RECORD|오프더레코드|오프더레코드 엔터테인먼트|OFF THE RECORD Entertainment|이새롬|송하영|장규리|박지원|노지선|이서연|이채영|이나경|백지헌,447897,56043,627,3005,https://i.ytimg.com/vi/1nvnQcr3CqY/default.jpg,FALSE,FALSE
4ZwADtASJf4,"이강인, 개막전 현지해설 자신이 원하는 대로 플레이를 하고 있어요 #SPORTSTIME",2020-09-14T03:41:06Z,UCnXNukjRxXGD8aeZGRV-lYg,스포츠타임,17,20.18.09,라리가|이강인|SPOTV|SPOTV NEWS|발렌시아|현지해설|손흥민|이승우|KANG IN,907757,5419,183,1219,https://i.ytimg.com/vi/4ZwADtASJf4/default.jpg,FALSE,FALSE
4daJ4T2o-AI,[주식왕용느]이럴려던게아닌데...수젠텍이낳은불면증...죄송합니다★당신의매수매도는어느누구도책임지지않습니다...,2020-09-17T08:45:36Z,UCbHN1sTuPySKpnqKSp0JHRQ,TV용느님,20,20.18.09,용느|주식|단타,85363,839,91,51,https://i.ytimg.com/vi/4daJ4T2o-AI/default.jpg,FALSE,FALSE
NCNtREylh3E,'코로나 조작설' 논문 직접 읽어봤습니다 | 을왕리 사고 윤창호법 적용?,2020-09-17T01:13:56Z,UC4Aa3OPkMenwTANpf0oWVRQ,CBS 김현정의 뉴스쇼,25,20.18.09,김현정|뉴스쇼|을왕리|동충하초|마스크|KF94|코로나 옌리멍,65997,5744,150,137,https://i.ytimg.com/vi/NCNtREylh3E/default.jpg,FALSE,FALSE
e_rIOTqPoio,"[요약] 박은빈X김민재, 간질간질한 썸이 끝나는 순간! 돌담길 데이트부터 눈물 고백까지 몰아보기??",2020-09-17T01:54:49Z,UC3re3ueOE_6VZK85zlEUWFA,SBS Catch,24,20.18.09,스브스캐치|스브스캐치 드라마|드라마 브람스|브람스를 좋아하세요|브람스를 좋아하세요 명장면|브람스를 좋아하세요 예고편|SBS 브람스를 좋아하세요|브람스를 좋아하세요 드라마|브람스를 좋아하세요 박은빈|브람스를 좋아하세요 김민재|박은빈 드라마|박은빈 연기|김민재 드라마|김민재 연기|박은빈 김민재|김민재 박은빈|브람스를 좋아하세요 1회|드라마 요약|드라마 추천,95927,1911,24,177,https://i.ytimg.com/vi/e_rIOTqPoio/default.jpg,FALSE,FALSE
PR0fs3HONqc,쿠데타 군인? 국민의힘 의원들이 폭발하자 한방에 정리한 홍준표!,2020-09-16T06:07:38Z,UCchCbWi1Mvibb6ddcZrrOHQ,일요서울TV,25,20.18.09,신원식|한기호|홍영표|홍준표,269725,4504,389,1538,https://i.ytimg.com/vi/PR0fs3HONqc/default.jpg,FALSE,FALSE
VGY2dxrQyPg,아니 강아지랑 이렇게 뛰어노는 고양이가 있다고?... 리얼 개냥이 까미의 시골살이,2020-09-16T10:00:08Z,UCFcqNiSjbOpnYCTCACZ7bhQ,EBS 세나개 x 고부해 - 왜그러냥? 귀엽개!,15,20.18.09,세나개|고부해|강아지|고양이|댕댕이|냥이|dog|cat|왜냥개|강형욱|설채현|나응식|김명철|왜냥개TV|왜냥개tv|왜그러냥귀엽개|왜그러냥귀엽게|세상에나쁜개는없다|고양이를부탁해|설채현수의사|나응식수의사|김명철수의사|냐옹신|냥신|미야옹철,154339,3658,50,240,https://i.ytimg.com/vi/VGY2dxrQyPg/default.jpg,FALSE,FALSE
qxWd9_gYSJI,메이저BJ XX게임 폭로 사건 총정리!! (엉두 케이 세야 만만 아효 보름),2020-09-17T09:30:10Z,UCVWN__TENeCRT8P6B6SwNog,정배우 : 사건사고이슈,24,20.18.09,[none],103740,1378,596,724,https://i.ytimg.com/vi/qxWd9_gYSJI/default.jpg,FALSE,FALSE
NRfAJCE-lfU,세상이 이렇게 돌아가면 안되는데..... 장동민 원주집 3차 테러??,2020-09-17T11:00:04Z,UCumMwsr4lFxViBFyzmYug2g,장동민의 옹테레비,24,20.18.09,장동민|옹테레비|장동민레전드|장동민유튜브|장동민의옹테레비|개그맨장동민|개그맨유튜브|개그맨유튜버|장동민 원주집|장동민 전원주택|장동민 테러|장동민 자동차 테러|자동차 테러,180169,3203,64,1786,https://i.ytimg.com/vi/NRfAJCE-lfU/default.jpg,FALSE,FALSE
cE4noLw95Yc,"YooA, Bon voyage (유아, 숲의 아이) [THE SHOW 200915]",2020-09-15T10:17:34Z,UCoRXPcv8XK5fAplLbk9PTww,The K-POP,10,20.18.09,K-pop|Kpop|SBS|Korea|sbsmedianet|200915|THE SHOW|더쇼|더쇼라이브|유아|숲의 아이|YooA|Bon voyage,241883,11994,269,762,https://i.ytimg.com/vi/cE4noLw95Yc/default.jpg,FALSE,FALSE
EtDtptp1eu0,솔라 (SOLAR) - 뚠뚠뚠 (Ddun Ddun Ddun) MV,2020-09-17T09:00:03Z,UCNx0TXIuGVEA_TWB5H2I6Lg,솔라시도 solarsido,22,20.18.09,솔라시도|솔라|Solar|솔라시도Solarsido|solarsido|마마무 솔라|MAMAMOO Solar|뚠뚠뚠|뚠뚠뚠MV|솔라시도송|솔라시도송 MV,270794,72841,102,7009,https://i.ytimg.com/vi/EtDtptp1eu0/default.jpg,FALSE,FALSE
CkRDw4En_78,단시간 전신 다이어트 최고의 운동 [칼소폭 찐 핵매운맛],2020-09-14T10:30:35Z,UCpg89Ys3E4BaLGgEEWVmI9g,Thankyou BUBU,26,20.18.09,전신유산소|유산소운동|뱃살빼는운동|다이어트운동|살빠지는운동|허벅지살|뱃살|옆구리살|홈트|홈트레이닝,484336,20615,226,2878,https://i.ytimg.com/vi/CkRDw4En_78/default.jpg,FALSE,FALSE
CWGYcmirsho,완판? 이게 다 팔렸다구요?,2020-09-15T09:00:03Z,UCs1R9zP6rH2GlTNHUI5SBkw,승우아빠 일상채널,24,20.18.09,Twitch|승우아빠|마이야르|트위치|쿠캣마켓|특수부위,347611,6094,95,1126,https://i.ytimg.com/vi/CWGYcmirsho/default.jpg,FALSE,FALSE
o_dc6PzpcZw,"[EP.06] 현모양처의 표본, 완벽한 내 아내의 믿지 못할 과거, 남편의 선택은?!  I 애로부부(Doomed Marriage) I 매주 월요일 밤 10시",2020-09-14T12:00:16Z,UCAP8OK0GHFbnL5OkY3j04Xw,skyTV 스카이티브이,24,20.18.09,skyTV|스카이티비|최화정|홍진경|이상아|이용진|양재진|애로부부|에로부부|막장드라마|드라마|웹드라마|부부|상간녀|애로부부 재연배우|애로부부 예고|애로부부 예고편|불륜드라마|동거|Doomed Marriage|Drama|부부의세계|현실판 부부의 세계|이혼|위험한 동거|내연남|막장|선수|공사|제비|바람|외도,215924,1144,161,263,https://i.ytimg.com/vi/o_dc6PzpcZw/default.jpg,FALSE,FALSE
HEmAZNsnj34,[단독] 서울 한복판에 '불법 도박장' 차린 개그맨들 (2020.09.15/뉴스데스크/MBC),2020-09-15T11:34:00Z,UCF4Wxdo3inmxP-Y59wXDsFw,MBCNEWS,25,20.18.09,MBC|MBC뉴스|뉴스데스크|newsdesk|뉴스투데이|newstoday|8시뉴스|아침뉴스|뉴스|정오뉴스|news|개그맨|불법 도박|도박장,1608371,8576,432,3092,https://i.ytimg.com/vi/HEmAZNsnj34/default.jpg,FALSE,FALSE
bsjmf2wnZyM,사자와 하이에나가 싸움을 하고 있습니다 수컷 사자 1마리와 하이에나 20마리의 엄청난 전투 승자는 누가 될까요,2020-09-16T12:00:09Z,UCC7bElwd29qpkgLo0j3l3Qw,문화돋보기,15,20.18.09,사자|하이에나|사자하이에나싸움|사자하이에나|사자하이에나사냥|사자하이에나다큐|사자다큐멘터리|하이에나다큐멘터리|동물다큐멘터리,105870,1476,117,78,https://i.ytimg.com/vi/bsjmf2wnZyM/default.jpg,FALSE,FALSE
ZF0o-_G3prA,이제 싼타페급? 현대 신형 투싼 롱휠베이스 최초공개 편집본,2020-09-15T07:38:07Z,UCd5CdYxogKBwvv1xyuxhvZA,김한용의 MOCAR,2,20.18.09,김한용|mocar|모카|시승기|자동차|국산차|수입차|현대차,690890,4913,443,1226,https://i.ytimg.com/vi/ZF0o-_G3prA/default.jpg,FALSE,FALSE
u-x1G3PAs_E,헐리웃에서 이병헌 연기실력보고 충격받아 30억 주고 캐스팅했다는 영화,2020-09-14T04:51:28Z,UCpCiIDf9UrfRqte55FHWlYQ,드림텔러(DreamTeller),1,20.18.09,[none],1052481,8076,478,1219,https://i.ytimg.com/vi/u-x1G3PAs_E/default.jpg,FALSE,FALSE
Jw0gbbsW2SE,"(SUB) 얼짱 박지호, 꽃미남에서 으른미 뿜뿜?? |Allzzang|얼짱시대요즘뭐해 EP.02",2020-09-15T09:00:04Z,UCYmo0HyIbPtyu5QnFZ7-V5Q,얼짱TV,24,20.18.09,얼짱시대|얼짱TV|얼짱|얼짱시대요즘뭐해|요즘뭐해|홍영기|박지호|문야엘|강혁민|추억|싸이월드|미니홈피|투데이|도토리|인플루언서|유튜버|인스타그램|트위치|훈남BJ|트렌드세터|컴싸아라|훈녀생정|인소|웹소설|얼짱각도|훈남|훈녀|퍼가요,367430,2610,107,470,https://i.ytimg.com/vi/Jw0gbbsW2SE/default.jpg,FALSE,FALSE
tieB46YIbig,"9/17(목)-1명 빼고 26명 집단감염, 수박먹던 15분이 문제(정규진·천은미) / 秋 아들이 안중근? 온 국민이 안중근인가?(강창일) / 이상직·김홍걸·윤미향 제명될까(권영철)",2020-09-17T00:01:23Z,UC4Aa3OPkMenwTANpf0oWVRQ,CBS 김현정의 뉴스쇼,25,20.18.09,김현정|뉴스쇼|동충하초 설명회|에어로졸 감염|박병석 국회의장|스가 총리|강창일 의원|윤리감찰단|윤미향|이상직,58903,1227,87,21,https://i.ytimg.com/vi/tieB46YIbig/default.jpg,FALSE,FALSE
gxPyzaYx7-c,"??발길질에 주먹질, 인종차별 논란까지.. 네이마르에게 무슨일이??? [리그1]",2020-09-14T01:54:15Z,UCqsKWTIu7IhBjLFZS2s1ULQ,SBS Sports,17,20.18.09,네이마르|음바페|디마리아|psg|마르세유|르클라시크|퇴장|레드카드|토방|난투극|인종차별|racism,1304072,4782,235,2849,https://i.ytimg.com/vi/gxPyzaYx7-c/default.jpg,FALSE,FALSE
1XPpG4-7kqk,빨강 VS 파랑 챌린지 || 123 GO! CHALLENGE Korean의 24시간 동안 단 한 가지의 색 음식만 먹기!,2020-09-17T03:00:00Z,UCe1Tc1UnOT_G_e85El86cZA,123 GO! CHALLENGE Korean,24,20.18.09,123 go 챌린지|123go 챌린지|챌린지|도전|123 go|123go|123go challenge korean|challenge,42109,475,69,23,https://i.ytimg.com/vi/1XPpG4-7kqk/default.jpg,FALSE,FALSE
QF64Z7jvLmM,【주간 핫클립】 - 2주년 기념 방송 하이라이트!,2020-09-17T08:00:08Z,UCn5uvvTSxRZF56g70dpfiog,윤이샘,22,20.18.09,윤이샘|윤이샘 유튜브|윤이샘 트위치|트위치|이샘,64850,2595,4,268,https://i.ytimg.com/vi/QF64Z7jvLmM/default.jpg,FALSE,FALSE
HBBmEc5QXVw,싼타페는 포기했나? 실내 대박! 현대 신형 투싼 정식 공개! 싼타페보다 1cm 짧은 휠베이스  New Hyundai Tucson,2020-09-15T05:03:38Z,UCrXkDAx7w0EbfnyM7yNzmpQ,Motorian모터리언,2,20.18.09,현대|투싼|신형 투싼|뉴 투싼|4세대 투싼|NX4 투싼|Hyundai|Tucson|New Tucson,172535,1418,109,300,https://i.ytimg.com/vi/HBBmEc5QXVw/default.jpg,FALSE,FALSE
jUQ4TwrrBKE,펀치넬로 (punchnello) - fine! (Feat. Kid Milli) Official MV (ENG),2020-09-17T09:00:01Z,UCW5gbSGTGIukUDsPt2sdhGw,AOMGOFFICIAL,10,20.18.09,펀치넬로|펀치|넬로|fine!|fine|키드밀리|kid milli|kidmilli|킫밀리|AOMG|아옴그|amog|에오엠지|인디고|어몽어스,68279,8145,28,757,https://i.ytimg.com/vi/jUQ4TwrrBKE/default.jpg,FALSE,FALSE
tpCn_4QrSrk,엽떡 똑같이 만들어 배달 바꿔치기해서 형 속이기ㅋㅋㅋㅋ,2020-09-17T10:49:32Z,UCem8l1w4OWhkqpoOg1SB4_w,재넌Jaenune,24,20.18.09,먹방 푸파 제일 비싼 제일비싼 한국 미국 영국 영국남자|몰래카메라|보물섬|더블비|송대익|몰카|장난|엽기떡볶이|엽떡|레시피|떡볶이|치즈|모짜렐라 치즈|배달|배달음식|형,27883,1109,63,468,https://i.ytimg.com/vi/tpCn_4QrSrk/default.jpg,FALSE,FALSE
BWksgZHmDpc,Kiss me (내일은 고백할게),2020-09-15T09:11:48Z,UCwzCuKxyMY_sT7hr1E8G1XA,TAEYEON - Topic,10,20.18.09,TAEYEON|태연|Do You Like Brahms? OST Part.5|브람스를 좋아하세요? OST Part.5|Kiss me|내일은 고백할게,88470,1597,29,40,https://i.ytimg.com/vi/BWksgZHmDpc/default.jpg,FALSE,FALSE
WAGlb7u9nqE,Stray Kids Back Door Dance Practice Video,2020-09-16T10:59:55Z,UC9rMiEjNaCSsebs31MRDCRA,Stray Kids,22,20.18.09,Stray Kids|스트레이 키즈|SKZ|스키즈|방찬|BANG CHAN|리노|이민호|LEE KNOW|MINHO|LEEMINHO|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|지성|한지성|HAN|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|양정인|정인|I.N|YANGJEONGIN|JEONGIN|백도어|back door|in life|스트레이 키즈 백도어|스트레이 키즈 back door|스키즈 백도어|백도어 안무영상|백도어 안무연습|백도어 안무|back door choreography|stray kids choreography|skz choreography|skz dance|스트레이 키즈 안무영상|스트레이 키즈 안무연습|스트레이 키즈 안무|스키즈 안무|스키즈 안무연습|스키즈 안무영상|스트레이 키즈 직캠,1625655,360685,900,14904,https://i.ytimg.com/vi/WAGlb7u9nqE/default.jpg,FALSE,FALSE
HeyDvliT-6E,귀엽고 짜증나는 미니 팬케잌 시리얼,2020-09-15T10:18:45Z,UCN8CPzwkYiDVLZlgD4JQgJQ,박막례 할머니 Korea Grandma,23,20.18.09,박막례|박막례할머니|막례할머니|박막례여사,607690,18429,349,1136,https://i.ytimg.com/vi/HeyDvliT-6E/default.jpg,FALSE,FALSE
12d9NCCLKOA,나희 x 규진 3년 후! 현실 쌍둥이 육아에 피로ㅠㅠ마지막 하이라이트 ♡나규커플♡ (ft.#한번다녀왔습니다),2020-09-16T11:30:00Z,UC3m0s5XAQydCtbLHc8j1Uog,KBS 한국방송,24,20.18.09,KBS|한국방송공사|mylovekbs|예고|티저,265729,4173,88,458,https://i.ytimg.com/vi/12d9NCCLKOA/default.jpg,FALSE,FALSE
JCY_dG3bg7Q,[김어준의 뉴스공장 FULL/9월 15일] '추미애 장관 청문회' 된 대정부질문,2020-09-15T02:10:37Z,UC5HSw5OY2vfVFSihpiB-AVQ,TBS 시민의방송,25,20.18.09,TBS|김어준|뉴스공장|대북전단|삐라|이재용|삼성|정경심|타투이스트|김여정,436127,29341,711,1074,https://i.ytimg.com/vi/JCY_dG3bg7Q/default.jpg,FALSE,FALSE
4bn96CyS-ns,"[철파엠] 김영철의 파워FM 20200917 라이브 (스타강사 이다지(녹), 정상근, 이초희,이상이)",2020-09-17T00:06:15Z,UCnWCV3SNQnrrOcABwLJd28A,[철파엠] 김영철의 파워FM 공식계정,24,20.18.09,철파엠|김영철의파워FM|김영철|주시은|주바페|라디오웹드|웹드라마|웹드|직장연애보고서|아나운서|SBS|스브스|아는형님|아형|레전드|직캠|4k|주짱구,17069,535,2,72,https://i.ytimg.com/vi/4bn96CyS-ns/default.jpg,FALSE,FALSE
K0jT4tegmAk,신기한 영상 2020 & 다시 한번보기 힘든 놀라운 순간 ! 가장 흥미롭고 믿을 수없는 장면 모음! #117,2020-09-14T09:50:13Z,UCQIJ1GlCJu2_tIrAD86XqmQ,BB Media,22,20.18.09,[none],957978,4685,1222,137,https://i.ytimg.com/vi/K0jT4tegmAk/default.jpg,FALSE,FALSE
cEfj7zjMFsc,"정청래, 추미애 아들 문제 전격 질의. 본회의장 웃음",2020-09-14T07:00:55Z,UCLiK08tsWKL5bNoz1f8sHsw,MediaVOP,25,20.18.09,민중의소리|이슈,501575,15524,1320,3849,https://i.ytimg.com/vi/cEfj7zjMFsc/default.jpg,FALSE,FALSE
iQ4yob0uL6E,EP.04 탈출 혹은 투옥 [아라비안 나천재],2020-09-16T09:30:11Z,UCRuSxVu4iqTK5kCh90ntAgA,총몇명,1,20.18.09,총몇명|아라비안 나천재|ㅋㅋㅋ|재미|나천재|웃긴,1234644,31699,552,4018,https://i.ytimg.com/vi/iQ4yob0uL6E/default.jpg,FALSE,FALSE
FUk5EzqOpC4,추미애 아들이 보낸 “해결됐다” 메시지,2020-09-16T10:40:04Z,UCIIpmDPVk7nzNHEUSHmvkUg,채널A 뉴스TOP10,25,20.18.09,메시지|아들|추미애|해결됐다,212852,5050,346,1060,https://i.ytimg.com/vi/FUk5EzqOpC4/default.jpg,FALSE,FALSE
mpnaax3DvfU,진기명기,2020-09-17T09:00:08Z,UCaKod3X1Tn4c7Ci0iUKcvzQ,런닝맨 - 스브스 공식 채널,24,20.18.09,런닝맨|유재석|송지효|하하|이광수|runningman|김종국|RunningMan|Runningman|SBS|sbs|running man|Kim Jong Kook|Lee Kwang Soo|Ji Seok Jin|Yoo Jae Suk|Song Ji Hyo|Haha|Gary|Yang Se Chan|Jeon So Min|지석진|전소민|양세찬,362920,7720,82,1017,https://i.ytimg.com/vi/mpnaax3DvfU/default.jpg,FALSE,FALSE
D9Wh7gTmrcU,"폭력용역근절,시민단체가 나섰다   20,09.17  [시사창고]",2020-09-17T04:56:41Z,UCMqadVMd0fFKchXVREIDWSA,황경구의 시사창고,25,20.18.09,[none],22262,5060,53,73,https://i.ytimg.com/vi/D9Wh7gTmrcU/default.jpg,FALSE,FALSE
o2UsuVWPV_M,[주식왕용느]매수매도가그립다...★당신의매수매도는어느누구도책임지지않습니다...,2020-09-16T07:11:47Z,UCbHN1sTuPySKpnqKSp0JHRQ,TV용느님,20,20.18.09,용느|주식|단타,120431,1032,161,82,https://i.ytimg.com/vi/o2UsuVWPV_M/default.jpg,FALSE,FALSE
mj-mns1GFVI,[원피스 정보] 소름! 최강의 해적 흰수염을 서서히 죽게만든건 도플라밍고? 최근 공개된 원피스 공식정보 정리!,2020-09-17T10:25:06Z,UCzK9qn0B4B-yL0uEzjxTp_w,TV랜덤,1,20.18.09,원피스|루피|조로|상디|나미|카이도우|빅 맘|카타쿠리|도플라밍고|흰수염|록스|록스해적단|거프|로저,69714,800,57,146,https://i.ytimg.com/vi/mj-mns1GFVI/default.jpg,FALSE,FALSE
AUQQLgUMdxc,대학생들과 함께하는 금융교육 (고려대학교 투자 동아리),2020-09-17T09:07:44Z,UCXWOlSe2GHTev8QZhY_gMPg,존리라이프스타일 주식,27,20.18.09,금융|금융교육|금융문맹|금융투자|주식|주식투자|주식교육|펀드|펀드투자|투자|투자교육|재테크|자산운용|자산운용사|노후|노후준비|노후대책|복리효과|복리|주식강의|주식강좌|존리대표특강|주식공부|주식초보|주식부자|주식종목|주식시장|금융상식|펀드매니저|애널리스트|돈|신용카드|체크카드|수입|소득|지출|통장|경제위기|주식형펀드|연금|개인연금|퇴직연금|금리|이자율|이자|배당|회전율|펀더멘탈|부동산|ETF|여유자금|은행|예금|마켓타이밍|원금보장|DB|DC|배당소득|펀드앱|헤지펀드|장기투자|msci|연금저축|저축펀드|인덱스펀드|사모펀드|공모펀드|메리츠자산운용|메리츠펀드|경제독립버스|메리츠|존리|존리대표|주니어펀드|샐러리맨펀드|시니어펀드|우먼펀드|더우먼펀드|코스닥|코스피|하락|폭락|상승|경제|한국주식|연금저축펀드|연금저축보험|연금펀드|적금|연말정산|연금제도|국민연금|세액공제|세금|상장|주식상장|코로나|전염병|미국주식|서킷브레이크|사이드카|동학개미운동|인버스,19789,828,16,57,https://i.ytimg.com/vi/AUQQLgUMdxc/default.jpg,FALSE,FALSE
_J-BQNyT3q4,"우리집 분위기는 내가 책임진다! 김해 7살 신동 백고은♥ 어쩜 이렇게 좋을수가~ 무대 모음 | 사랑 참, 무명배우",2020-09-14T08:00:03Z,UCUsCKdK1HlmBfAjaftDcEJw,KBS창원 뮤직,10,20.18.09,#백고은|#사랑참|#무명배우|#우리집비타민|#노래가좋아|#트로트신동|#트롯신동,187590,2219,146,118,https://i.ytimg.com/vi/_J-BQNyT3q4/default.jpg,FALSE,FALSE
VIDvsM9GI6o,[2020년 09월 17일 목요일 고성국의 뉴스중심 생방송],2020-09-17T12:11:10Z,UCM8BcGB6BWKq3utIMhGKnUA,고성국TV,25,20.18.09,[none],33396,6670,75,73,https://i.ytimg.com/vi/VIDvsM9GI6o/default.jpg,FALSE,FALSE
RoFCbALOhsE,[사건실화] 1차로가 앗아간 안타까운 두 생명 - 실화탐사대 (9월12일 방송) #실화탐사대 #실화On,2020-09-14T03:00:03Z,UC0imORt231LWWyyotvE3lUw,실화 On,25,20.18.09,사건|실화|실화탐사대|신동엽|김정근|강다솜|박지훈|실화On|실탐|주간사건실화|사건실화|Truestory|실화탐사|충격실화|1차로|앗아간두생명|은결|빈아|고잔|고잔톨게이트|사고차량|미조치,573540,4828,176,2255,https://i.ytimg.com/vi/RoFCbALOhsE/default.jpg,FALSE,FALSE
h0MNH6Amu30,"[100분토론] - 추미애 장관 아들 논란, 사실은? (885회)",2020-09-15T16:01:41Z,UCD46H9Pm3nLqCj7vv3pQkPA,MBC 100분토론,25,20.18.09,정준희|100분토론|백분토론|토론|윤건영|황보승희|국민의청원|프레임토론|원격수업|추미애|군대|휴가,159218,2981,200,1798,https://i.ytimg.com/vi/h0MNH6Amu30/default.jpg,FALSE,FALSE
