video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
"Ea-IR1HxCW0","#김다현 #황민우 나이는 숫자❎ 마음은 진짜⭕ 무대에 완전 진심인 신동들! 예~~~뻐!!😙 [대케가수]","2020-09-14T07:45:11Z","UCUnSdg6_nmdhh2fXjsNqTXg","KBS대전","24","20.16.09","KBS|세종|충남|kbs|대전광역시|충청남도|보이스트롯|황민우|김다현|리틀싸이 황민우|리틀싸이|싸이|국악신동|국악신동 김다현|트롯신동|트로트 신동|트로트|트롯|trot|보이스트롯 김다현|보이스트롯 황민우|황민우 나팔바지|황민우 빌리진|빌리진|모나리자|황민우 마이클잭슨|국악소녀|트로트 꿈나무|국악자매|트로트 무대|보이스트롯 신동|김봉곤|훈장님|김다현 훈장님|김연자|김연자 아모르파티|아모르파티|황민우 아모르파티|황민우 강남스타일|강남스타일|사랑가|진달레꽃|김다현 사랑가|김다현 진달레꽃|김다현 이별가|바람의 빛깔|김다현 바람의 빛깔|산도깨비|김다현 산도깨비|김다현 국악|김다현 노래|황민우 노래|황민우 싸이","305873","3203","203","113","https://i.ytimg.com/vi/Ea-IR1HxCW0/default.jpg","False","False"
"qB135yqEgOU","[선공개] 인성 문제 없는 이근대위의 특수 요원 훈련!(*유행어 자판기 주의*)ㅣ집사부일체(Master in the House)ㅣSBS ENTER.","2020-09-13T00:00:05Z","UCmjNKt6kITwaZTqvWuaSPLg","SBS Entertainment","24","20.16.09","sbs|20200913|이승기|양세형|신성록|차은우|김동현|집사부일체예고|집사부일체137예고|집사부일체미리보기","1375586","17191","295","3367","https://i.ytimg.com/vi/qB135yqEgOU/default.jpg","False","False"
"ErC5f7OlPdU","*사지가 뒤틀린 기모노 인형, 방송 제작진도 중간에 포기해버렸다. 인피인형의 진실  | 토요미스테리 | 디바제시카","2020-09-14T09:27:18Z","UCh6O-aBKR-99dg4rPy69CXg","디바제시카DeevaJessica","27","20.16.09","디바제시카|토요미스테리|금요사건파일|귀로듣는영화|쇼킹탑텐|무서운이야기|공포이야기|지식정보튜브|토미|금사파|지튜|미스테리|공포영화|귀듣영|제시카","317049","6410","291","1144","https://i.ytimg.com/vi/ErC5f7OlPdU/default.jpg","False","False"
"SJ9vRv9jhds","속보)육본 대위 등장!! [라이브 EP155]","2020-09-16T03:45:26Z","UCXsbYbgwmk_zbTTdwCn_1Ig","엄튜브 /EOMTUBE","22","20.16.09","윤미향|윤미향 검찰|윤미향 당원권 정지|윤미향 길원옥|추미애|추미애 아들|추미애 아들 병가 연장|추미애 아들 휴가|국방부|청와대 국민청원|휴가 청와대 국민청원|김태년|김태년 카톡|민홍철|최형두|진중권|김태년 카톡 병가 연장|정경두|추미애 정경두|국방부 정경두|하태경 정경두|당직사병|육군본부 대위|육본대위 등장|국회 대정부 질문|미스터트롯|임영웅|영탁|이찬원|사랑의 콜센타|국방부 민원 녹취|검찰 국방부 압수수색|김어준|뉴스공장 법정제재|정의연 입장문|윤미향 불기소|정경심|조국|조국 아들|청와대|문재인|국민의힘|더불어민주당|엄튜브|엄성섭|TV CHOSUN","37291","5475","93","52","https://i.ytimg.com/vi/SJ9vRv9jhds/default.jpg","False","False"
"BWksgZHmDpc","Kiss me (내일은 고백할게)","2020-09-15T09:11:48Z","UCwzCuKxyMY_sT7hr1E8G1XA","TAEYEON - Topic","10","20.16.09","TAEYEON|태연|Do You Like Brahms? OST Part.5|브람스를 좋아하세요? OST Part.5|Kiss me|내일은 고백할게","35542","1058","10","33","https://i.ytimg.com/vi/BWksgZHmDpc/default.jpg","False","False"
"GjtMOEPm1SA","[김어준의 뉴스공장 FULL/9월 14일]","2020-09-14T01:59:22Z","UC5HSw5OY2vfVFSihpiB-AVQ","TBS 시민의방송","25","20.16.09","TBS|김어준|뉴스공장|코로나|정의연|미국|트럼프|마포쉼터|이재용|정경심|사모펀드|한명숙|윤미향","446009","30076","953","1091","https://i.ytimg.com/vi/GjtMOEPm1SA/default.jpg","False","False"
"L4WaGDht2SA","TFT 세트4 운명 앞에 위.풍.당.당.(Feat.머쉬베놈) ㅣ 전략적 팀 전투","2020-09-16T05:18:28Z","UCooLkG0FfrkPBQsSuC95L6w","League of Legends - Korea","20","20.16.09","리그오브레전드|리그 오브 레전드|롤|LoL|Leagueoflegends|League of Legends|TFT|TFTm|TeamFightTactics|Team Fight Tactics|mobile|전팀전|전략적 팀 전투|전략적팀전투|머쉬베놈|MUSHVENOM|모바일|두둥등장|DUDUDUNGA|TFT mobile|위풍당당|wepoongdangdang|yt:cc=on","159534","3782","49","796","https://i.ytimg.com/vi/L4WaGDht2SA/default.jpg","False","False"
"ROPepyznAuE","세계 9위 부자까지 올랐던 대한민국 최고의 재벌, 아무도 못하면 현대가 한다! 현대家 스토리 / 14F","2020-09-13T07:00:04Z","UCLKuglhGlMmDteQKoniENIQ","14F 일사에프","25","20.16.09","14f|일사에프|현대자동차BTS|삼성크룹|현대카드|현대백화점|현대중공업|정몽구|정의선|이병철|소비더머니","832454","14729","319","2256","https://i.ytimg.com/vi/ROPepyznAuE/default.jpg","False","False"
"Sx7pTVMxEZo","SuperM 중간고사 | SuperM Midterm Exam : ✏️MARK ✏️BAEKHYUN","2020-09-13T14:00:12Z","UCcjV926qiLr_Ghw6A0lTNjA","SuperM","10","20.16.09","[none]","1181311","0","0","11225","https://i.ytimg.com/vi/Sx7pTVMxEZo/default.jpg","False","True"
"r_VSll0WLZE","Introducing iPad Air — Apple","2020-09-15T18:30:34Z","UCE_M8A5yxnLfW0KghEeajjw","Apple","28","20.16.09","Apple|iPad Air|iPad|Apple Pencil|Magic Keyboard|10.9-inch Liquid Retina display|A14 Bionic chip|sky blue|green|rose gold|space gray|silver|Touch ID|12MP back camera|FaceTime camera|Scribble|Take Note|Notes|note taking","8368157","94541","8026","0","https://i.ytimg.com/vi/r_VSll0WLZE/default.jpg","True","False"
"X-uJtV8ScYk","Stray Kids Back Door M/V","2020-09-14T08:59:57Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","20.16.09","JYP|Stray Kids|스트레이 키즈|SKZ|스키즈|방찬|BANG CHAN|리노|LEE KNOW|창빈|서창빈|CHANGBIN|SEOCHANGBIN|현진|황현진|HYUNJIN|HWANGHYUNJIN|한|한지성|HAN|HANJISUNG|필릭스|FELIX|승민|김승민|SEUNGMIN|KIMSEUNGMIN|아이엔|양정인|I.N|YANGJEONGIN|stray kids comeback|stray kids music video|skz back door|스트레이 키즈 back door|스트레이 키즈 백도어|스키즈 백도어|스키즈 back door|back door 뮤비|back door 뮤직비디오|백도어 뮤비|백도어 뮤직비디오|back door music video|back door mv|스트레이 키즈 뮤비|스키즈 뮤비|in life|stray kids in life|skz mv|스트레이 키즈 인생","16581270","1733878","17610","445925","https://i.ytimg.com/vi/X-uJtV8ScYk/default.jpg","False","False"
"_NvxEysIL54","장민호형이 있어서~ 항상 든든한 동생 영탁! 환상의 하모니 #장민호 #영탁 #생일축하해요~","2020-09-16T00:42:05Z","UC6c5iDSFnBI49qpSGJJ0VLg","목포MBC 가요센터","10","20.16.09","MBC|목포MBC|인기가수|트로트|트로트공연|가요|music|트로트 연속듣기|운전할때 듣기좋은 노래|운전하기 듣기좋은 트로트|트로트 메들리|트로트 모음|트로트 무료듣기|트로트 신곡모음|트로트 순위|트로트 메들리 동영상|트로트 인기순위|트로트 가수|트로트 신곡|장민호|영탁","50386","1988","43","136","https://i.ytimg.com/vi/_NvxEysIL54/default.jpg","False","False"
"Pii224aV-jY","GalaxyxBTS: The Strange Tailor Shop 👔 | Samsung","2020-09-13T11:11:41Z","UCWwgaK7x0_FR1goeSRazfsQ","Samsung","28","20.16.09","Samsung|SamsungGalaxy|Galaxy|GalaxyNote20|BTSxGalaxy|BTS|RM|Jin|SUGA|j-hope|Jimin|JungKook","1547672","327628","1612","17309","https://i.ytimg.com/vi/Pii224aV-jY/default.jpg","False","False"
"JSip7VvFQJ0","홍영표 군 사유화세력이 청문회 난장판 만드나..발끈한 신원식, 한기호 퇴장","2020-09-16T02:33:00Z","UC1ihKJ6GH37xoWdtllZqhLw","팩트TV NEWS","25","20.16.09","팩트티비|팩트TV|FACTTV|더불어민주당|국회|정의당|열린민주당|미래통합당|국민의힘|홍영표|이채익|신원식|한기호|쿠데타","195606","8228","228","2432","https://i.ytimg.com/vi/JSip7VvFQJ0/default.jpg","False","False"
"OWcEcuR7wC0","TREASURE - '사랑해 (I LOVE YOU)' M/V TEASER","2020-09-15T15:00:07Z","UCx9hXYOCvUYwrprEqe4ZQHA","TREASURE (트레저)","24","20.16.09","YG Entertainment|YG|와이지|K-pop|트레져|트레저|TREASURE|CHOI HYUN SUK|JIHOON|YOSHI|JUNKYU|MASHIHO|YOON JAE HYUK|ASAHI|BANG YE DAM|DOYOUNG|HARUTO|PARK JEONG WOO|SO JUNG HWAN|최현석|지훈|요시|준규|마시호|윤재혁|아사히|방예담|도영|하루토|박정우|소정환|TREASURE 사랑해|사랑해|THE FIRST STEP|CHAPTER TWO|트레저 사랑해|트레저 B.L.T|TREASURE B.L.T|B.L.T|Bling Like This|TREASURE BLT|트레저 BLT|THE FIRST STEP : CHAPTER TWO","1089289","289376","638","24259","https://i.ytimg.com/vi/OWcEcuR7wC0/default.jpg","False","False"
"gcAIsQpzGIA","[ENG] 가짜사나이, 에뛰드 드디어 성사?! 알바 취소로 장성규 집까지 찾아가 라운드걸 약속 받아낸 구독자 소통 특집 | 워크맨 ep.67","2020-09-11T09:00:24Z","UCwx6n_4OcLgzAGdty0RWCoA","워크맨-Workman","24","20.16.09","studiolululala|JTBC|스튜디오룰루랄라|룰루랄라|워크맨|직업리뷰|알바리뷰|알바썰|알바|직업|장성규|김민아|와썹맨|workman|job|wassupman|아르바이트|후기|알바후기|직업후기|소통|댓글읽기|가짜사나이|에뛰드|극한직업|이근|피지컬갤러리|리뷰","1766902","31322","579","8063","https://i.ytimg.com/vi/gcAIsQpzGIA/default.jpg","False","False"
"0hQFW_yFtRY","드디어 공개된 손흥민 요리스 싸움 녹취록 영어, 충격적이네요..","2020-09-12T07:15:00Z","UCHpIHu4LzmNuD8bsE6mZLSA","영알남YAN","27","20.16.09","손흥민 다큐|손흥민 스페셜|손흥민 반응|손흥민 요리스|손흥민 수비|손흥민 경기후|손흥민 눈물|손흥민 난투극|손흥민 레전드|토트넘 다큐|토트넘 경기|토트넘 경기후|토트넘 공식|토트넘 다큐멘터리|토트넘 다큐 손흥민|토트넘 반응|축구 하이라이트|축구 다큐|축구 싸움|축구 레전드|축구 스페셜|축구 경기|프리미어리그 하이라이트|프리미어리그 토트넘|프리미어리그 경기|프리미어리그 뉴스|프리미어리그 다큐","2136423","21197","1903","6080","https://i.ytimg.com/vi/0hQFW_yFtRY/default.jpg","False","False"
"PFojpAijb3k","[골라봐야지] 별♥하하 부부 등장! ＂어? 그럼 7년동안 3번 하신거네요?＂ 명사수 하하 루머의 진실♨ #1호가될순없어 #JTBC봐야지","2020-09-12T06:17:56Z","UCF3UEVPt5zZTlBVJwDG317g","JTBC Voyage","24","20.16.09","JTBC|JTBC voyage|jtbc봐야지|봐야지|이혼|결혼|부부|부부의 세계|개그맨 부부|개그맨 1호|박미선|장도연|팽현숙|최양락|김지혜|박준형|강재준|이은형|개그|gag|개그우먼|1호가 될 순 없어|number1|실제상황|리얼리티|reality|코미디언|개그판|리얼부부|이혼율|하하|별|haha|야만|드림이|쿤엔터테인먼트|사장님","1345273","8842","478","896","https://i.ytimg.com/vi/PFojpAijb3k/default.jpg","False","False"
"K0jT4tegmAk","신기한 영상 2020 & 다시 한번보기 힘든 놀라운 순간 ! 가장 흥미롭고 믿을 수없는 장면 모음! #117","2020-09-14T09:50:13Z","UCQIJ1GlCJu2_tIrAD86XqmQ","BB Media","22","20.16.09","[none]","436501","2110","835","111","https://i.ytimg.com/vi/K0jT4tegmAk/default.jpg","False","False"
"R9qbuVkbxFc","신기한 영상 2020 다시 한번보기 힘든 놀라운 순간 ! 가장 흥미롭고 믿을 수없는 장면 모음! p99","2020-09-16T04:27:05Z","UCzYCU_LVd2CCtxRusRwBh7A","很棒的生活","22","20.16.09","[none]","117212","524","231","27","https://i.ytimg.com/vi/R9qbuVkbxFc/default.jpg","False","False"
"NRx69mwJ-tY","경리 형수 성대모사하다가 경리 형수한테 들켜버린 상황 ㄷㄷㄷ [oh Hot] - KoonTV","2020-09-15T08:20:43Z","UCbfRcXCHe5I2RI6F8XIUQng","최군TV funny","24","20.16.09","최군TV funny|쿤티비|최군|만만|이채이|꼰대즈|으른즈|만만 성대모사|BJ 성대모사|최군 만만|최군 이채이|최군 임아니|임아니","121855","1093","63","104","https://i.ytimg.com/vi/NRx69mwJ-tY/default.jpg","False","False"
"CWFn4aFvSO0","'이인영 장관의 카리스마'에 박진 의원 '당황'","2020-09-15T08:09:18Z","UCzQJmmpZjqzJe96CwlrwlHQ","시사타파TV","25","20.16.09","[none]","82690","7054","90","793","https://i.ytimg.com/vi/CWFn4aFvSO0/default.jpg","False","False"
"7Tj450Lf9bY","너무 잘 만들어서 3300년 전으로 돌아간 것 같다고 극찬이 터져나온 영화","2020-09-12T01:00:39Z","UCLIgl1OnHngMxYkkNJ-uO5w","UTZI웃지","1","20.16.09","영화|영화소개|영화리뷰|영화추천|엑소더스|출애굽기|모세|파라오|람세스|이집트|히타이트","772635","10832","4797","4692","https://i.ytimg.com/vi/7Tj450Lf9bY/default.jpg","False","False"
"-AazZTLQa3o","[일본반응]방탄소년단(BTS), 일본방송 첫 Dynamite 무대! BTS 무대를 처음 접한 일본인들 반응 BTS 바로 뒤에 쟈니스 나오게 하지마","2020-09-12T21:40:51Z","UCNsf6ZhF7SE40mumCawVwWQ","염탐꾼","24","20.16.09","다이너마이트|Music Day","420821","5146","282","983","https://i.ytimg.com/vi/-AazZTLQa3o/default.jpg","False","False"
"x4eHK6KWobA","LG Wing Unboxing - This Thing is WILD","2020-09-14T14:33:21Z","UCsTcErHg8oDvUnTzoqsYeNw","Unbox Therapy","28","20.16.09","unbox therapy|unboxtherapy|tech|technology|gadgets|gadget|unboxing|review|unbox|therapy|new|youtube|lg wing|lg wing unboxing|lg|wing|smartphone|smartphones|2020","5687686","131925","4619","19831","https://i.ytimg.com/vi/x4eHK6KWobA/default.jpg","False","False"
"NYB6hPraGA0","미국 언론들의 극찬! 류현진의 엄청난 또 다른 능력에 감탄해버린 이유! 토론토감독 “등판은 류현진 마음대로!” 류현진이 한 놀라운 말은?","2020-09-15T10:37:08Z","UCmGLKQgLtGhH4goyguKCFWA","흰수염고래스포츠","17","20.16.09","류현진 4승|류현진 에이스|류현진 인터뷰|토론토 포스트시즌|류현진 해외반응|류현진 연봉|류현진 뉴욕|류현진 평균자책점|류현진 사이영상|토론토 월드시리즈","177005","2654","76","76","https://i.ytimg.com/vi/NYB6hPraGA0/default.jpg","False","False"
"fTFA7eKB75M","[메이플] 상식에 사로잡히지 않는 호영","2020-09-15T09:00:26Z","UCaaZFxjlHI3T_I-uFbldIGA","소맥거핀","20","20.16.09","메이플|메이플스토리|메이플만화|게임만화|병맛|웃긴|만화|루시드냥|소맥거핀|애니메이션|게임애니메이션|maplestory|웃긴만화|병맛만화|윌|호영|카링|아잉눈|아잉|혐잉|국밥충|짱구|불고기로드","252152","6138","61","3215","https://i.ytimg.com/vi/fTFA7eKB75M/default.jpg","False","False"
"6zhWUACFFRc","애플시리 vs 삼성빅스비","2020-09-16T06:22:36Z","UCRwMczVQ8Jr8_8Dd8o7hPnQ","보물창고","20","20.16.09","보물창고|보창|애플시리|보창 애플시리|보물창고 애플시리|삼성빅스비|애플시리 사건|애플시리 후원|애플시리 3000만원|애플시리 근황|애플시리 기출변형|웃음참기|보창 웃음참기|보물창고 웃음참기|보창 웃긴|보창 웃겨라|보물창고 웃긴|보물창고 웃겨라|웃겨라","80665","1910","32","313","https://i.ytimg.com/vi/6zhWUACFFRc/default.jpg","False","False"
"A6YVgm_T9xg","이제 신인왕 보인다!! 13일 만에 돌아와 최고의 호투 펼친 KK 김광현!! 7이닝 6K 무실점 하이라이트","2020-09-15T09:00:01Z","UCYRrUD5v5j_Ei8sKOo7mhoQ","엠빅뉴스","25","20.16.09","김광현|KK|MLB|메이저리그|호투|신인왕|슬라이더|신장경색|린드블럼|하이라이트","718425","4698","138","1632","https://i.ytimg.com/vi/A6YVgm_T9xg/default.jpg","False","False"
"YjMreYOkjFc","[병맛노래] 당신의 아침을 깨우는 알람 송","2020-09-12T03:00:09Z","UCWhiqHa4dVohOTSUQwK-l2g","빨간내복야코","24","20.16.09","#병맛노래|#병맛송|#웃긴노래","774275","13335","368","3721","https://i.ytimg.com/vi/YjMreYOkjFc/default.jpg","False","False"
"K0oSaCS0_98","ASTRO 아스트로 문빈&산하 - Bad Idea M/V","2020-09-14T09:00:06Z","UCZqY2yIsAM9wh3vvMwKd27g","ASTRO 아스트로","10","20.16.09","ASTRO|아스트로|판타지오뮤직|판타지오|fantagio|fantagioMusic|ASTROPLAY|아스트로플레이|차은우|문빈|진진|엠제이|윤산하|라키|ChaEunWoo|MoonBin|JINJIN|MJ|YoonSanHa|ROCKY|또까|DDOCA|Highlight Medley|하라메|하이라이트메들리|IN-OUT|IN|OUT|Eyez On U|Bad Idea|섬(Alone)|All I Wanna Do|Dream Catcher|문빈&산하|문빈&산하(ASTRO)|MOONBIN&SANHA(ASTRO)|TEASER|티저|뮤비티저|MV TEASER","1728996","238919","765","27660","https://i.ytimg.com/vi/K0oSaCS0_98/default.jpg","False","False"
"dlMu6lF94LQ","과제 218만 축하 영상","2020-09-13T15:28:49Z","UCSR09bpjHonRntnam2Y9edw","잼일","22","20.16.09","[none]","200554","2747","74","552","https://i.ytimg.com/vi/dlMu6lF94LQ/default.jpg","False","False"
"Cnvpg_jnX6Y","그래서 아이폰 12는요? 2020 애플 이벤트 신제품 요약정리🍎 [애플워치6, 애플워치SE, 아이패드 8세대, 아이패드 에어 4세대]","2020-09-16T03:01:57Z","UCSLbd-2R06iv0VtChxERhDA","IT's okay 잇츠 오케이","28","20.16.09","잇츠오케이|이츠오케이|IT 덕후|IT 리뷰|테크 리뷰|개봉기|언박싱|unboxing|권민성|2020 애플 이벤트|애플 이벤트|2020 애플 이벤트 요약|애플 키노트|2020 애플 키노트|애플 신제품|2020 애플 신제품|애플워치6|애플워치SE|아이패드 8세대|아이패드 에어 4세대|아이패드8|아이패드 에어4|아이폰12|2020 애플 신상|애플 스페셜 이벤트|애플 스페셜 이벤트 2020","22318","626","26","216","https://i.ytimg.com/vi/Cnvpg_jnX6Y/default.jpg","False","False"
"KHKERIgnVEk","9/15(화) - 일반사병 누구나 전화로 휴가 연장 가능(김종민) / 미국이 허락해야 한국이 존재? 트럼프 《격노》(김준형) / 안산시민 항의전화 3600통, 왜?(윤화섭 시장)","2020-09-15T00:01:49Z","UC4Aa3OPkMenwTANpf0oWVRQ","CBS 김현정의 뉴스쇼","25","20.16.09","김현정|뉴스쇼|추미애 아들|김종민 최고위원|윤미향 기소|조두순 출소|밥 우드워드|트럼프 격노|김준형 원장|디지털교도소","71554","1527","148","257","https://i.ytimg.com/vi/KHKERIgnVEk/default.jpg","False","False"
"exfMrOU5kzQ","언제 연락주세요?( •́ ̯•̀ )내가 뭘 잘못 했어? (질척) ※환불원정대 매니저 후보※ 결과는? | 놀면뭐하니? | #TVPP","2020-09-14T07:27:28Z","UC1cWTErb7vw_UmmuB0dYgsQ","TV-People","24","20.16.09","MBC|people|TVPP|지미유","134467","1124","40","296","https://i.ytimg.com/vi/exfMrOU5kzQ/default.jpg","False","False"
"-EeVWJFpNrs","MLB 신인왕을 부르는 완벽투! KK김광현 복귀전 해외코멘터리 Ver.","2020-09-15T10:34:46Z","UCArK9MK34LsQzPJrl5TZmYA","MBC스포츠탐험대","17","20.16.09","메이저리그|김광현|류현진|김광현 복귀전|세인트루이스|MLB|해외|코멘터리","446029","4150","119","561","https://i.ytimg.com/vi/-EeVWJFpNrs/default.jpg","False","False"
"MBV4O9FVzMs","정권 친위대로 전락한 권익위 [2020년 09월 16일 수요일 생방송]","2020-09-16T01:18:34Z","UCM8BcGB6BWKq3utIMhGKnUA","고성국TV","25","20.16.09","[none]","31663","6664","95","29","https://i.ytimg.com/vi/MBV4O9FVzMs/default.jpg","False","False"
"a-5DdUXaxWY","[현지반응] '손흥민 NO자막' 토트넘 다큐, 왜 요리스 말만 번역해? (자막 차별 논란)","2020-09-12T08:57:03Z","UCmKTwXS5wC4Ww4X6PyXjMYg","서형욱의 뽈리TV","17","20.16.09","손흥민|요리스|토트넘 다큐|아마존|아마존 다큐|아마존 자막|아마존 번역|오리에|에버턴전","1867113","9712","456","3051","https://i.ytimg.com/vi/a-5DdUXaxWY/default.jpg","False","False"
"QxS8x7589Xs","[컬투쇼] 숲의 아이 (Bon voyage) - 유아(YooA) LIVE","2020-09-14T05:18:50Z","UCAmff0euQRf6RwVlbB8PLMw","SBS Radio 에라오","10","20.16.09","sbs라디오|에라오|라디오|보는라디오","225800","0","0","789","https://i.ytimg.com/vi/QxS8x7589Xs/default.jpg","False","True"
"cWhmZ6a2io8","[#족집게_낭닥] 음주운전으로 인한 6중 추돌 사고 | 낭만닥터 김사부 (Dr. Romantic)ㅣSBS DRAMA","2020-09-11T02:00:03Z","UC6erIDuvbOaAO-OT5rB2Xew","SBS Drama","24","20.16.09","서현진|낭만닥터김사부|낭만닥터김사부2|서현진낭닥|한석규|한석규낭닥|유연석|유연석낭닥|유연석슬의생|슬의생|안효섭|안효섭낭닥|차은재|이성경|이성경낭닥|이성경의학드라마|의학드라마|닥터스|낭닥레전드|낭닥다시보기|낭닥정주행|Dr. Romantic|k-drama|Han Seok-Gyu|유연석강철비|유연석정우성|김민재박은빈|유연석서현진|이성경안효섭|Yoo Yeon-Seok|柳演錫|徐玄振|Seo Hyun-Jin|Ahn Hyoseop|安孝燮|Lee Sung-kyung|李聖經|김민재|브람스|김민재브람스|진경|수쌤|음주운전|음주운전처벌|술먹고운전|낭닥음주운전|6중추돌사고","879389","12174","267","2062","https://i.ytimg.com/vi/cWhmZ6a2io8/default.jpg","False","False"
